timeStamp,elapsed,label,responseCode,responseMessage,success,failureMessage,Latency,IdleTime,Connect
1778508994241,17,LP,200,,true,,9,0,0
1778508994258,25,LatP,200,,true,,17,0,0
1778508994284,37,Ad,200,,true,,6,0,0
1778508994322,27,LP_D,200,,true,,19,0,0
1778508994350,50,Ad2,200,,true,,8,0,0
1778508994401,13,Out,200,,true,,5,0,0
1778508994415,9,H,200,,true,,8,0,0
1778508994424,11,L,200,,true,,2,0,0
1778508994435,27,LP,200,,true,,17,0,0
1778508994462,37,LatP,200,,true,,29,0,0
1778508994500,35,Ad,200,,true,,5,0,0
1778508994535,28,LP_D,200,,true,,19,0,0
1778508994565,22,Ad2,200,,true,,4,0,0
1778508994588,9,Out,200,,true,,3,0,0
1778508994597,6,H,200,,true,,5,0,0
1778508994603,8,L,200,,true,,2,0,0
1778508994611,18,LP,200,,true,,9,0,0
1778508994629,32,LatP,200,,true,,25,0,0
1778508994662,36,Ad,200,,true,,5,0,0
1778508994699,25,LP_D,200,,true,,16,0,0
1778508994725,19,Ad2,200,,true,,4,0,0
1778508994745,9,Out,200,,true,,3,0,0
1778508994755,4,H,200,,true,,4,0,0
1778508994759,6,L,200,,true,,1,0,0
1778508994765,16,LP,200,,true,,7,0,0
1778508994782,19,LatP,200,,true,,11,0,0
1778508994801,16,Ad,200,,true,,4,0,0
1778508994818,16,LP_D,200,,true,,7,0,0
1778508994835,19,Ad2,200,,true,,5,0,1
1778508994855,8,Out,200,,true,,3,0,0
1778508994863,5,H,200,,true,,5,0,0
1778508994869,7,L,200,,true,,1,0,0
1778508994876,22,LP,200,,true,,9,0,0
1778508994899,41,LatP,200,,true,,29,0,0
1778508994940,35,Ad,200,,true,,6,0,0
1778508994976,34,LP_D,200,,true,,21,0,0
1778508995011,38,Ad2,200,,true,,7,0,0
1778508995050,14,Out,200,,true,,5,0,0
1778508995064,9,H,200,,true,,8,0,0
1778508995073,10,L,200,,true,,2,0,0
1778508995083,27,LP,200,,true,,17,0,0
1778508995110,39,LatP,200,,true,,31,0,0
1778508995149,39,Ad,200,,true,,7,0,0
1778508995189,29,LP_D,200,,true,,20,0,0
1778508995219,41,Ad2,200,,true,,7,0,0
1778508995260,16,Out,200,,true,,5,0,0
1778508995276,10,H,200,,true,,9,0,0
1778508995286,10,L,200,,true,,1,0,0
1778508995296,27,LP,200,,true,,19,0,0
1778508995324,39,LatP,200,,true,,31,0,0
1778508995363,39,Ad,200,,true,,7,0,0
1778508995403,27,LP_D,200,,true,,19,0,0
1778508995431,41,Ad2,200,,true,,8,0,0
1778508995473,15,Out,200,,true,,5,0,0
1778508995488,10,H,200,,true,,9,0,0
1778508995498,11,L,200,,true,,2,0,0
1778508995509,28,LP,200,,true,,19,0,0
1778508995538,24,LatP,200,,true,,16,0,0
1778508995562,18,Ad,200,,true,,3,0,0
1778508995581,17,LP_D,200,,true,,8,0,0
1778508995600,21,Ad2,200,,true,,4,0,0
1778508995622,13,Out,200,,true,,4,0,0
1778508995636,8,H,200,,true,,8,0,0
1778508995644,12,L,200,,true,,2,0,0
1778508995656,40,LP,200,,true,,27,0,0
1778508995697,46,LatP,200,,true,,34,0,0
1778508995744,38,Ad,200,,true,,6,0,0
1778508995783,32,LP_D,200,,true,,20,0,0
1778508995817,34,Ad2,200,,true,,7,0,0
1778508995852,9,Out,200,,true,,3,0,0
1778508995862,5,H,200,,true,,4,0,0
1778508995867,7,L,200,,true,,2,0,0
1778508995874,17,LP,200,,true,,9,0,0
1778508995892,19,LatP,200,,true,,11,0,0
1778508995911,17,Ad,200,,true,,3,0,0
1778508995929,16,LP_D,200,,true,,8,0,0
1778508995946,17,Ad2,200,,true,,4,0,0
1778508995964,9,Out,200,,true,,3,0,0
1778508995974,5,H,200,,true,,4,0,0
1778508995979,6,L,200,,true,,1,0,0
1778508995986,21,LP,200,,true,,8,0,0
1778508996008,32,LatP,200,,true,,20,0,0
1778508996040,51,Ad,200,,true,,8,0,0
1778508996092,20,LP_D,200,,true,,8,0,0
1778508996114,31,Ad2,200,,true,,5,0,0
1778508996146,12,Out,200,,true,,4,0,0
1778508996159,7,H,200,,true,,6,0,0
1778508996166,8,L,200,,true,,1,0,0
1778508996174,23,LP,200,,true,,14,0,0
1778508996198,37,LatP,200,,true,,30,0,0
1778508996236,36,Ad,200,,true,,6,0,0
1778508996273,26,LP_D,200,,true,,17,0,0
1778508996300,44,Ad2,200,,true,,7,0,0
1778508996345,49,Out,200,,true,,5,0,0
1778508996395,5,H,200,,true,,5,0,0
1778508996401,6,L,200,,true,,1,0,0
1778508996407,16,LP,200,,true,,8,0,0
1778508996424,20,LatP,200,,true,,12,0,0
1778508996444,18,Ad,200,,true,,4,0,0
1778508996463,17,LP_D,200,,true,,9,0,0
1778508996481,33,Ad2,200,,true,,5,0,0
1778508996515,14,Out,200,,true,,5,0,0
1778508996529,8,H,200,,true,,7,0,0
1778508996537,10,L,200,,true,,2,0,0
1778508996547,20,LP,200,,true,,11,0,0
1778508996568,22,LatP,200,,true,,14,0,0
1778508996590,23,Ad,200,,true,,4,0,0
1778508996613,20,LP_D,200,,true,,11,0,0
1778508996634,31,Ad2,200,,true,,5,0,0
1778508996666,15,Out,200,,true,,5,0,0
1778508996681,9,H,200,,true,,9,0,0
1778508996691,10,L,200,,true,,1,0,0
1778508996702,26,LP,200,,true,,18,0,0
1778508996729,39,LatP,200,,true,,32,0,0
1778508996769,37,Ad,200,,true,,6,0,0
1778508996806,28,LP_D,200,,true,,19,0,0
1778508996835,40,Ad2,200,,true,,7,0,0
1778508996875,18,Out,200,,true,,5,0,0
1778508996894,8,H,200,,true,,8,0,0
1778508996903,11,L,200,,true,,1,0,0
1778508996914,31,LP,200,,true,,19,0,0
1778508996946,46,LatP,200,,true,,34,0,0
1778508996992,29,Ad,200,,true,,5,0,0
1778508997022,27,LP_D,200,,true,,14,0,0
1778508997050,21,Ad2,200,,true,,5,0,0
1778508997072,9,Out,200,,true,,3,0,0
1778508997081,6,H,200,,true,,5,0,0
1778508997087,7,L,200,,true,,1,0,0
1778508997094,18,LP,200,,true,,9,0,0
1778508997113,19,LatP,200,,true,,11,0,0
1778508997133,16,Ad,200,,true,,3,0,0
1778508997150,17,LP_D,200,,true,,8,0,0
1778508997168,19,Ad2,200,,true,,4,0,0
1778508997187,9,Out,200,,true,,3,0,0
1778508997197,5,H,200,,true,,4,0,0
1778508997202,8,L,200,,true,,2,0,0
1778508997211,26,LP,200,,true,,17,0,0
1778508997238,41,LatP,200,,true,,33,0,0
1778508997279,39,Ad,200,,true,,6,0,0
1778508997318,27,LP_D,200,,true,,19,0,0
1778508997346,41,Ad2,200,,true,,7,0,0
1778508997387,15,Out,200,,true,,5,0,0
1778508997402,10,H,200,,true,,9,0,0
1778508997412,11,L,200,,true,,2,0,0
1778508997423,30,LP,200,,true,,19,0,0
1778508997453,42,LatP,200,,true,,32,0,0
1778508997495,39,Ad,200,,true,,7,0,0
1778508997535,35,LP_D,200,,true,,25,0,0
1778508997572,37,Ad2,200,,true,,6,0,0
1778508997610,15,Out,200,,true,,5,0,0
1778508997625,9,H,200,,true,,9,0,0
1778508997635,11,L,200,,true,,2,0,0
1778508997646,32,LP,200,,true,,19,0,0
1778508997679,45,LatP,200,,true,,33,0,0
1778508997724,38,Ad,200,,true,,6,0,0
1778508997763,32,LP_D,200,,true,,20,0,0
1778508997797,40,Ad2,200,,true,,6,0,0
1778508997837,14,Out,200,,true,,5,0,0
1778508997852,9,H,200,,true,,8,0,0
1778508997861,11,L,200,,true,,2,0,0
1778508997872,28,LP,200,,true,,18,0,0
1778508997901,41,LatP,200,,true,,33,0,1
1778508997943,24,Ad,200,,true,,5,0,0
1778508997967,18,LP_D,200,,true,,8,0,0
1778508997986,17,Ad2,200,,true,,3,0,0
1778508998003,8,Out,200,,true,,3,0,0
1778508998012,4,H,200,,true,,4,0,0
1778508998017,6,L,200,,true,,1,0,0
1778508998023,17,LP,200,,true,,9,0,0
1778508998041,31,LatP,200,,true,,23,0,0
1778508998072,32,Ad,200,,true,,6,0,0
1778508998104,24,LP_D,200,,true,,16,0,0
1778508998129,34,Ad2,200,,true,,6,0,0
1778508998164,13,Out,200,,true,,5,0,0
1778508998178,8,H,200,,true,,7,0,0
1778508998186,9,L,200,,true,,2,0,0
1778508998196,24,LP,200,,true,,15,0,0
1778508998221,25,LatP,200,,true,,17,0,0
1778508998247,27,Ad,200,,true,,3,0,0
1778508998275,20,LP_D,200,,true,,11,0,0
1778508998296,22,Ad2,200,,true,,5,0,0
1778508998318,9,Out,200,,true,,3,0,0
1778508998328,4,H,200,,true,,4,0,0
1778508998333,7,L,200,,true,,1,0,0
1778508998340,19,LP,200,,true,,9,0,0
1778508998360,26,LatP,200,,true,,17,0,0
1778508998386,21,Ad,200,,true,,4,0,0
1778508998407,22,LP_D,200,,true,,12,0,0
1778508998430,39,Ad2,200,,true,,6,0,0
1778508998470,14,Out,200,,true,,5,0,0
1778508998485,8,H,200,,true,,8,0,0
1778508998494,10,L,200,,true,,2,0,0
1778508998505,26,LP,200,,true,,18,0,0
1778508998532,41,LatP,200,,true,,33,0,0
1778508998573,39,Ad,200,,true,,7,0,0
1778508998612,29,LP_D,200,,true,,20,0,0
1778508998642,40,Ad2,200,,true,,7,0,0
1778508998682,15,Out,200,,true,,6,0,0
1778508998697,11,H,200,,true,,10,0,0
1778508998708,10,L,200,,true,,1,0,0
1778508998718,26,LP,200,,true,,18,0,0
1778508998745,40,LatP,200,,true,,32,0,0
1778508998786,38,Ad,200,,true,,6,0,0
1778508998825,26,LP_D,200,,true,,18,0,0
1778508998853,40,Ad2,200,,true,,6,0,0
1778508998893,15,Out,200,,true,,6,0,0
1778508998909,9,H,200,,true,,8,0,0
1778508998918,11,L,200,,true,,2,0,0
1778508998929,32,LP,200,,true,,19,0,0
1778508998962,43,LatP,200,,true,,32,0,0
1778508999006,43,Ad,200,,true,,6,0,0
1778508999050,24,LP_D,200,,true,,11,0,0
1778508999075,20,Ad2,200,,true,,4,0,0
1778508999096,9,Out,200,,true,,3,0,0
1778508999106,6,H,200,,true,,5,0,0
1778508999112,9,L,200,,true,,2,0,0
1778508999121,27,LP,200,,true,,18,0,0
1778508999149,39,LatP,200,,true,,31,0,0
1778508999188,39,Ad,200,,true,,7,0,0
1778508999227,29,LP_D,200,,true,,20,0,0
1778508999257,40,Ad2,200,,true,,7,0,0
1778508999298,15,Out,200,,true,,5,0,0
1778508999313,9,H,200,,true,,8,0,0
1778508999322,11,L,200,,true,,2,0,0
1778508999333,26,LP,200,,true,,18,0,0
1778508999360,37,LatP,200,,true,,29,0,0
1778508999397,18,Ad,200,,true,,4,0,0
1778508999416,16,LP_D,200,,true,,7,0,0
1778508999433,17,Ad2,200,,true,,4,0,1
1778508999451,8,Out,200,,true,,3,0,0
1778508999459,4,H,200,,true,,4,0,0
1778508999464,6,L,200,,true,,1,0,0
1778508999470,15,LP,200,,true,,7,0,0
1778508999486,19,LatP,200,,true,,11,0,0
1778508999505,18,Ad,200,,true,,4,0,0
1778508999523,16,LP_D,200,,true,,8,0,0
1778508999540,19,Ad2,200,,true,,3,0,0
1778508999560,8,Out,200,,true,,3,0,0
1778508999568,5,H,200,,true,,4,0,0
1778508999573,7,L,200,,true,,2,0,0
1778508999580,17,LP,200,,true,,9,0,0
1778508999597,34,LatP,200,,true,,27,0,0
1778508999632,38,Ad,200,,true,,6,0,0
1778508999670,27,LP_D,200,,true,,19,0,0
1778508999698,40,Ad2,200,,true,,7,0,0
1778508999739,15,Out,200,,true,,5,0,0
1778508999754,10,H,200,,true,,9,0,0
1778508999764,11,L,200,,true,,2,0,0
1778508999775,28,LP,200,,true,,19,0,0
1778508999804,40,LatP,200,,true,,32,0,0
1778508999844,39,Ad,200,,true,,6,0,0
1778508999883,28,LP_D,200,,true,,19,0,0
1778508999912,41,Ad2,200,,true,,7,0,0
1778508999953,15,Out,200,,true,,5,0,0
1778508999969,11,H,200,,true,,10,0,0
1778508999980,11,L,200,,true,,2,0,0
1778508999991,31,LP,200,,true,,21,0,0
1778509000023,43,LatP,200,,true,,34,0,0
1778509000066,40,Ad,200,,true,,6,0,0
1778509000106,47,LP_D,200,,true,,36,0,0
1778509000154,22,Ad2,200,,true,,4,0,0
1778509000176,10,Out,200,,true,,3,0,0
1778509000186,6,H,200,,true,,5,0,0
1778509000192,7,L,200,,true,,2,0,0
1778509000199,19,LP,200,,true,,10,0,0
1778509000219,33,LatP,200,,true,,26,0,0
1778509000253,34,Ad,200,,true,,5,0,0
1778509000288,26,LP_D,200,,true,,17,0,0
1778509000315,44,Ad2,200,,true,,7,0,0
1778509000360,14,Out,200,,true,,5,0,0
1778509000375,8,H,200,,true,,8,0,0
1778509000384,11,L,200,,true,,1,0,0
1778509000395,26,LP,200,,true,,18,0,0
1778509000422,39,LatP,200,,true,,31,0,0
1778509000461,39,Ad,200,,true,,6,0,0
1778509000501,30,LP_D,200,,true,,21,0,0
1778509000531,26,Ad2,200,,true,,6,0,0
1778509000557,10,Out,200,,true,,4,0,0
1778509000567,6,H,200,,true,,5,0,0
1778509000573,7,L,200,,true,,1,0,0
1778509000580,19,LP,200,,true,,10,0,0
1778509000600,19,LatP,200,,true,,11,0,0
1778509000620,16,Ad,200,,true,,3,0,0
1778509000636,17,LP_D,200,,true,,8,0,0
1778509000654,17,Ad2,200,,true,,4,0,0
1778509000672,7,Out,200,,true,,3,0,0
1778509000680,4,H,200,,true,,3,0,0
1778509000684,6,L,200,,true,,1,0,0
1778509000690,16,LP,200,,true,,8,0,0
1778509000706,23,LatP,200,,true,,15,0,0
1778509000729,33,Ad,200,,true,,4,0,0
1778509000762,26,LP_D,200,,true,,17,0,0
1778509000789,36,Ad2,200,,true,,6,0,0
1778509000826,14,Out,200,,true,,4,0,0
1778509000840,11,H,200,,true,,10,0,1
1778509000851,10,L,200,,true,,2,0,0
1778509000861,30,LP,200,,true,,18,0,0
1778509000892,41,LatP,200,,true,,30,0,0
1778509000934,37,Ad,200,,true,,8,0,0
1778509000972,32,LP_D,200,,true,,19,0,0
1778509001005,47,Ad2,200,,true,,7,0,0
1778509001052,14,Out,200,,true,,5,0,0
1778509001066,8,H,200,,true,,8,0,0
1778509001075,9,L,200,,true,,1,0,0
1778509001084,30,LP,200,,true,,17,0,0
1778509001115,41,LatP,200,,true,,29,0,0
1778509001157,34,Ad,200,,true,,5,0,0
1778509001192,30,LP_D,200,,true,,18,0,0
1778509001224,37,Ad2,200,,true,,6,0,0
1778509001261,15,Out,200,,true,,5,0,0
1778509001276,8,H,200,,true,,7,0,0
1778509001284,10,L,200,,true,,2,0,0
1778509001294,25,LP,200,,true,,17,0,0
1778509001320,36,LatP,200,,true,,28,0,0
1778509001356,38,Ad,200,,true,,6,0,0
1778509001395,27,LP_D,200,,true,,19,0,0
1778509001423,37,Ad2,200,,true,,6,0,0
1778509001460,14,Out,200,,true,,5,0,0
1778509001475,8,H,200,,true,,7,0,0
1778509001483,10,L,200,,true,,2,0,0
1778509001493,24,LP,200,,true,,16,0,0
1778509001518,30,LatP,200,,true,,23,0,0
1778509001549,21,Ad,200,,true,,4,0,0
1778509001571,18,LP_D,200,,true,,10,0,0
1778509001590,28,Ad2,200,,true,,5,0,0
1778509001619,11,Out,200,,true,,4,0,0
1778509001631,6,H,200,,true,,6,0,0
1778509001638,9,L,200,,true,,1,0,0
1778509001648,38,LP,200,,true,,28,0,0
1778509001686,25,LatP,200,,true,,17,0,0
1778509001712,16,Ad,200,,true,,3,0,0
1778509001729,17,LP_D,200,,true,,7,0,0
1778509001747,17,Ad2,200,,true,,3,0,0
1778509001764,8,Out,200,,true,,3,0,0
1778509001772,4,H,200,,true,,4,0,0
1778509001777,5,L,200,,true,,1,0,0
1778509001783,16,LP,200,,true,,7,0,0
1778509001800,19,LatP,200,,true,,11,0,0
1778509001819,17,Ad,200,,true,,3,0,0
1778509001836,19,LP_D,200,,true,,10,0,0
1778509001855,38,Ad2,200,,true,,6,0,0
1778509001893,15,Out,200,,true,,6,0,0
1778509001908,9,H,200,,true,,8,0,0
1778509001917,11,L,200,,true,,2,0,0
1778509001928,29,LP,200,,true,,18,0,0
1778509001958,41,LatP,200,,true,,31,0,0
1778509001999,37,Ad,200,,true,,6,0,0
1778509002036,31,LP_D,200,,true,,21,0,0
1778509002068,40,Ad2,200,,true,,7,0,0
1778509002108,15,Out,200,,true,,6,0,0
1778509002124,8,H,200,,true,,8,0,0
1778509002132,11,L,200,,true,,2,0,0
1778509002143,29,LP,200,,true,,19,0,0
1778509002172,40,LatP,200,,true,,32,0,0
1778509002212,36,Ad,200,,true,,6,0,0
1778509002248,28,LP_D,200,,true,,19,0,0
1778509002277,37,Ad2,200,,true,,6,0,0
1778509002314,14,Out,200,,true,,5,0,0
1778509002328,8,H,200,,true,,7,0,0
1778509002336,10,L,200,,true,,2,0,0
1778509002346,31,LP,200,,true,,18,0,0
1778509002378,51,LatP,200,,true,,39,0,0
1778509002429,35,Ad,200,,true,,5,0,0
1778509002464,31,LP_D,200,,true,,18,0,0
1778509002496,37,Ad2,200,,true,,6,0,0
1778509002533,14,Out,200,,true,,5,0,0
1778509002547,8,H,200,,true,,8,0,0
1778509002556,9,L,200,,true,,1,0,0
1778509002566,29,LP,200,,true,,18,0,0
1778509002596,41,LatP,200,,true,,32,0,0
1778509002637,38,Ad,200,,true,,6,0,0
1778509002676,30,LP_D,200,,true,,20,0,0
1778509002707,41,Ad2,200,,true,,7,0,0
1778509002748,14,Out,200,,true,,5,0,0
1778509002762,10,H,200,,true,,9,0,0
1778509002772,10,L,200,,true,,2,0,0
1778509002783,27,LP,200,,true,,18,0,0
1778509002811,33,LatP,200,,true,,25,0,0
1778509002844,21,Ad,200,,true,,4,0,0
1778509002866,17,LP_D,200,,true,,9,0,0
1778509002884,20,Ad2,200,,true,,4,0,0
1778509002904,8,Out,200,,true,,3,0,0
1778509002913,4,H,200,,true,,4,0,0
1778509002917,7,L,200,,true,,2,0,0
1778509002924,18,LP,200,,true,,8,0,0
1778509002943,22,LatP,200,,true,,13,0,0
1778509002966,18,Ad,200,,true,,3,0,0
1778509002985,18,LP_D,200,,true,,8,0,0
1778509003004,22,Ad2,200,,true,,4,0,0
1778509003026,10,Out,200,,true,,4,0,0
1778509003036,6,H,200,,true,,5,0,0
1778509003042,9,L,200,,true,,2,0,0
1778509003051,26,LP,200,,true,,13,0,0
1778509003077,39,LatP,200,,true,,27,0,0
1778509003116,27,Ad,200,,true,,5,0,0
1778509003143,26,LP_D,200,,true,,13,0,0
1778509003170,34,Ad2,200,,true,,5,0,0
1778509003205,15,Out,200,,true,,5,0,0
1778509003220,14,H,200,,true,,13,0,0
1778509003234,18,L,200,,true,,2,0,0
1778509003252,20,LP,200,,true,,10,0,0
1778509003273,21,LatP,200,,true,,12,0,0
1778509003295,18,Ad,200,,true,,3,0,0
1778509003314,18,LP_D,200,,true,,7,0,0
1778509003333,24,Ad2,200,,true,,4,0,0
1778509003358,10,Out,200,,true,,3,0,0
1778509003369,5,H,200,,true,,5,0,0
1778509003375,7,L,200,,true,,1,0,0
1778509003382,19,LP,200,,true,,10,0,0
1778509003402,27,LatP,200,,true,,19,0,0
1778509003429,37,Ad,200,,true,,5,0,0
1778509003466,28,LP_D,200,,true,,19,0,0
1778509003495,40,Ad2,200,,true,,7,0,0
1778509003535,15,Out,200,,true,,5,0,0
1778509003550,9,H,200,,true,,9,0,0
1778509003560,9,L,200,,true,,1,0,0
1778509003570,26,LP,200,,true,,18,0,0
1778509003597,39,LatP,200,,true,,31,0,0
1778509003636,39,Ad,200,,true,,7,0,0
1778509003675,28,LP_D,200,,true,,19,0,0
1778509003704,16,Ad2,200,,true,,3,0,0
1778509003720,8,Out,200,,true,,3,0,0
1778509003729,4,H,200,,true,,3,0,0
1778509003733,7,L,200,,true,,2,0,0
1778509003740,19,LP,200,,true,,8,0,0
1778509003760,25,LatP,200,,true,,16,0,0
1778509003786,40,Ad,200,,true,,5,0,0
1778509003826,28,LP_D,200,,true,,17,0,0
1778509003855,41,Ad2,200,,true,,7,0,1
1778509003896,15,Out,200,,true,,6,0,0
1778509003911,9,H,200,,true,,9,0,0
1778509003920,11,L,200,,true,,2,0,0
1778509003931,31,LP,200,,true,,18,0,0
1778509003963,45,LatP,200,,true,,33,0,0
1778509004009,22,Ad,200,,true,,3,0,0
1778509004031,22,LP_D,200,,true,,10,0,0
1778509004054,18,Ad2,200,,true,,4,0,0
1778509004073,8,Out,200,,true,,3,0,0
1778509004082,4,H,200,,true,,4,0,0
1778509004086,6,L,200,,true,,1,0,0
1778509004092,18,LP,200,,true,,8,0,0
1778509004111,21,LatP,200,,true,,12,0,0
1778509004133,16,Ad,200,,true,,3,0,0
1778509004150,18,LP_D,200,,true,,8,0,0
1778509004169,21,Ad2,200,,true,,4,0,0
1778509004191,10,Out,200,,true,,4,0,0
1778509004202,6,H,200,,true,,5,0,0
1778509004208,8,L,200,,true,,2,0,0
1778509004216,22,LP,200,,true,,12,0,0
1778509004239,37,LatP,200,,true,,28,0,0
1778509004277,36,Ad,200,,true,,5,0,0
1778509004314,29,LP_D,200,,true,,19,0,0
1778509004344,47,Ad2,200,,true,,7,0,0
1778509004391,15,Out,200,,true,,5,0,0
1778509004407,9,H,200,,true,,9,0,0
1778509004417,10,L,200,,true,,1,0,0
1778509004427,28,LP,200,,true,,19,0,0
1778509004456,39,LatP,200,,true,,31,0,0
1778509004495,38,Ad,200,,true,,6,0,0
1778509004533,29,LP_D,200,,true,,20,0,0
1778509004567,22,Ad2,200,,true,,4,0,0
1778509004589,8,Out,200,,true,,3,0,0
1778509004598,5,H,200,,true,,5,0,0
1778509004603,7,L,200,,true,,2,0,0
1778509004611,19,LP,200,,true,,10,0,0
1778509004631,38,LatP,200,,true,,30,0,0
1778509004670,37,Ad,200,,true,,6,0,0
1778509004707,29,LP_D,200,,true,,20,0,0
1778509004737,40,Ad2,200,,true,,7,0,0
1778509004778,9,Out,200,,true,,3,0,0
1778509004788,5,H,200,,true,,5,0,0
1778509004793,7,L,200,,true,,2,0,0
1778509004800,18,LP,200,,true,,9,0,0
1778509004818,22,LatP,200,,true,,15,0,0
1778509004841,24,Ad,200,,true,,3,0,0
1778509004865,26,LP_D,200,,true,,17,0,0
1778509004892,36,Ad2,200,,true,,6,0,0
1778509004928,15,Out,200,,true,,6,0,0
1778509004944,8,H,200,,true,,7,0,0
1778509004952,10,L,200,,true,,2,0,0
1778509004962,29,LP,200,,true,,19,0,0
1778509004991,39,LatP,200,,true,,31,0,0
1778509005031,37,Ad,200,,true,,6,0,0
1778509005069,28,LP_D,200,,true,,18,0,0
1778509005097,40,Ad2,200,,true,,7,0,0
